COM,NCOM,NREG,NDEP,F65-79,F80+,H65-79,H80+,latitude,longitude
50546,Bourgvallées,Normandie,Manche,225,72,236.0,62.0,49.0498085612,-1.1310126677
50546,Bourgvallées,Normandie,Manche,225,72,236.0,62.0,49.0498085612,-1.1310126677
50548,Saint-Sauveur-de-Pierrepont,Normandie,Manche,8,8,9.0,4.0,49.3353264923,-1.60977461831
50549,Saint-Sauveur-la-Pommeraye,Normandie,Manche,19,7,26.0,7.0,48.8400547201,-1.43412628403
50550,Saint-Sauveur-Villages,Normandie,Manche,254,197,210.0,111.0,49.1238164508,-1.40639536649
50551,Saint-Sauveur-le-Vicomte,Normandie,Manche,182,181,139.0,68.0,49.3798967977,-1.54758330129
50552,Saint-Sébastien-de-Raids,Normandie,Manche,14,10,18.0,7.0,49.1953005849,-1.37598924689
50553,Saint-Senier-de-Beuvron,Normandie,Manche,23,45,16.0,21.0,48.5585224149,-1.32041724737
50554,Saint-Senier-sous-Avranches,Normandie,Manche,141,46,141.0,35.0,48.6870653386,-1.31913118915
50556,Sainte-Suzanne-sur-Vire,Normandie,Manche,45,16,41.0,9.0,49.0733180514,-1.05714630383
50562,Saint-Vaast-la-Hougue,Normandie,Manche,235,151,206.0,84.0,49.5993508281,-1.27306891683
50562,Saint-Vaast-la-Hougue,Normandie,Manche,235,151,206.0,84.0,49.5993508281,-1.27306891683
50563,Saint-Vigor-des-Monts,Normandie,Manche,21,6,28.0,9.0,48.9096722066,-1.05669811205
50564,Terre-et-Marais,Normandie,Manche,79,49,65.0,26.0,49.2439040053,-1.32743807676
50564,Terre-et-Marais,Normandie,Manche,79,49,65.0,26.0,49.2439040053,-1.32743807676
50565,Sartilly-Baie-Bocage,Normandie,Manche,257,159,244.0,95.0,48.7540217735,-1.46351733597
50565,Sartilly-Baie-Bocage,Normandie,Manche,257,159,244.0,95.0,48.7540217735,-1.46351733597
50565,Sartilly-Baie-Bocage,Normandie,Manche,257,159,244.0,95.0,48.7540217735,-1.46351733597
50565,Sartilly-Baie-Bocage,Normandie,Manche,257,159,244.0,95.0,48.7540217735,-1.46351733597
50565,Sartilly-Baie-Bocage,Normandie,Manche,257,159,244.0,95.0,48.7540217735,-1.46351733597
50567,Saussemesnil,Normandie,Manche,53,33,68.0,26.0,49.5728877751,-1.4894487737
50568,Saussey,Normandie,Manche,46,12,50.0,8.0,49.0115191307,-1.42526649012
50569,Savigny,Normandie,Manche,25,7,18.0,2.0,49.0591765811,-1.32787039859
50570,Savigny-le-Vieux,Normandie,Manche,41,19,46.0,22.0,48.5195591779,-1.02472837695
50571,Sébeville,Normandie,Manche,0,1,0.0,0.0,49.3866049343,-1.2842458445
50572,Sénoville,Normandie,Manche,9,5,12.0,5.0,49.4292326453,-1.77035371165
50574,Servon,Normandie,Manche,24,12,24.0,11.0,48.6028234324,-1.41113304944
50575,Sideville,Normandie,Manche,31,12,40.0,6.0,49.5931791069,-1.68646853149
50576,Siouville-Hague,Normandie,Manche,70,18,69.0,19.0,49.559964542,-1.8308686969
50577,Sortosville-en-Beaumont,Normandie,Manche,21,13,30.0,11.0,49.4245013285,-1.7097121823
50578,Sortosville,Normandie,Manche,6,1,6.0,1.0,49.4817461354,-1.42985751557
50579,Sottevast,Normandie,Manche,76,40,66.0,27.0,49.5221585855,-1.60619449046
50580,Sotteville,Normandie,Manche,24,3,22.0,2.0,49.5393529841,-1.75245754632
50582,Sourdeval,Normandie,Manche,372,289,317.0,165.0,48.7134467987,-0.891882166303
50582,Sourdeval,Normandie,Manche,372,289,317.0,165.0,48.7134467987,-0.891882166303
50584,Subligny,Normandie,Manche,21,17,23.0,7.0,48.7530084367,-1.35897250285
50585,Surtainville,Normandie,Manche,94,46,87.0,26.0,49.4529583495,-1.79283782284
50587,Taillepied,Normandie,Manche,1,2,3.0,1.0,49.3622618411,-1.58574528499
50588,Tamerville,Normandie,Manche,45,9,44.0,17.0,49.5419972354,-1.46098146273
50589,Tanis,Normandie,Manche,19,10,17.0,4.0,48.5847136068,-1.44326167489
50590,Le Tanu,Normandie,Manche,17,9,21.0,8.0,48.8042090311,-1.33539265426
50590,Le Tanu,Normandie,Manche,17,9,21.0,8.0,48.8042090311,-1.33539265426
50591,Le Teilleul,Normandie,Manche,185,183,165.0,117.0,48.5412543067,-0.878410989848
50591,Le Teilleul,Normandie,Manche,185,183,165.0,117.0,48.5412543067,-0.878410989848
50591,Le Teilleul,Normandie,Manche,185,183,165.0,117.0,48.5412543067,-0.878410989848
50591,Le Teilleul,Normandie,Manche,185,183,165.0,117.0,48.5412543067,-0.878410989848
50591,Le Teilleul,Normandie,Manche,185,183,165.0,117.0,48.5412543067,-0.878410989848
50592,Tessy-Bocage,Normandie,Manche,186,176,164.0,89.0,48.9633310504,-1.08464396412
50592,Tessy-Bocage,Normandie,Manche,186,176,164.0,89.0,48.9633310504,-1.08464396412
50593,Teurthéville-Bocage,Normandie,Manche,44,26,40.0,20.0,49.592445598,-1.39477640051
50594,Teurthéville-Hague,Normandie,Manche,61,11,66.0,11.0,49.5833092246,-1.73831108507
50596,Théville,Normandie,Manche,31,7,23.0,6.0,49.6482237983,-1.41776532413
50597,Tirepied-sur-Sée,Normandie,Manche,51,35,65.0,26.0,48.7239372262,-1.2735313312
50597,Tirepied-sur-Sée,Normandie,Manche,51,35,65.0,26.0,48.7239372262,-1.2735313312
50598,Tocqueville,Normandie,Manche,19,9,27.0,10.0,49.6711907146,-1.33613504172
50599,Tollevast,Normandie,Manche,72,22,91.0,16.0,49.5790245976,-1.60738435371
50601,Torigny-les-Villes,Normandie,Manche,310,282,284.0,138.0,49.0319879145,-0.982814708617
50601,Torigny-les-Villes,Normandie,Manche,310,282,284.0,138.0,49.0319879145,-0.982814708617
50601,Torigny-les-Villes,Normandie,Manche,310,282,284.0,138.0,49.0319879145,-0.982814708617
50601,Torigny-les-Villes,Normandie,Manche,310,282,284.0,138.0,49.0319879145,-0.982814708617
50603,Tourville-sur-Sienne,Normandie,Manche,97,30,89.0,18.0,49.0508158439,-1.52656595616
50604,Tréauville,Normandie,Manche,37,24,43.0,12.0,49.5379513416,-1.82387618642
50606,Tribehou,Normandie,Manche,44,27,58.0,14.0,49.2091331956,-1.24592963433
50607,La Trinité,Normandie,Manche,27,10,25.0,10.0,48.7882899186,-1.24631476826
50609,Turqueville,Normandie,Manche,8,11,10.0,1.0,49.4052196116,-1.26997975955
50610,Urville,Normandie,Manche,18,3,16.0,4.0,49.4492565147,-1.44567160127
50612,Vains,Normandie,Manche,73,28,67.0,22.0,48.6760046422,-1.42560331067
50613,Valcanville,Normandie,Manche,27,22,25.0,11.0,49.648017352,-1.32179306363
50615,Valognes,Normandie,Manche,634,562,466.0,248.0,49.5128276096,-1.47383499973
50616,Le Val-Saint-Père,Normandie,Manche,194,74,179.0,65.0,48.661573623,-1.37225712194
50617,Varenguebec,Normandie,Manche,35,12,30.0,9.0,49.3375063908,-1.49183766292
50618,Varouville,Normandie,Manche,25,10,25.0,5.0,49.6713044012,-1.37126711857
50619,Le Vast,Normandie,Manche,30,11,35.0,9.0,49.6181289951,-1.35780462163
50621,Vaudreville,Normandie,Manche,4,5,5.0,4.0,49.5168980807,-1.35870638129
50624,La Vendelée,Normandie,Manche,39,4,30.0,8.0,49.0833532845,-1.45799644929
50626,Ver,Normandie,Manche,25,13,21.0,11.0,48.895581747,-1.39039156201
50628,Vernix,Normandie,Manche,14,4,11.0,6.0,48.7151708198,-1.2283280036
50629,Vesly,Normandie,Manche,38,23,37.0,17.0,49.246440274,-1.49007496954
50629,Vesly,Normandie,Manche,38,23,37.0,17.0,49.246440274,-1.49007496954
50633,Le Vicel,Normandie,Manche,14,8,11.0,8.0,49.6325667145,-1.32055469764
50634,Videcosville,Normandie,Manche,4,7,6.0,5.0,49.5668795945,-1.37148540577
50637,Villebaudon,Normandie,Manche,23,10,31.0,9.0,48.9649649634,-1.17120753687
50639,Villedieu-les-Poêles-Rouffigny,Normandie,Manche,417,322,325.0,183.0,48.8344159273,-1.22248057231
50639,Villedieu-les-Poêles-Rouffigny,Normandie,Manche,417,322,325.0,183.0,48.8344159273,-1.22248057231
50641,Villiers-Fossard,Normandie,Manche,29,10,38.0,6.0,49.1613885671,-1.06108270385
50643,Virandeville,Normandie,Manche,55,25,62.0,22.0,49.5693060058,-1.7150466184
50647,Yquelon,Normandie,Manche,156,49,129.0,43.0,48.8444141467,-1.55122744214
50648,Yvetot-Bocage,Normandie,Manche,58,27,67.0,24.0,49.4960572995,-1.51043693291
51001,Ablancourt,Grand Est,Marne,14,2,10.0,4.0,48.8103417636,4.53084843791
51002,Saint-Martin-d'Ablois,Grand Est,Marne,119,79,110.0,37.0,49.0118734772,3.83947434155
51003,Aigny,Grand Est,Marne,21,6,20.0,8.0,49.042644399,4.22045582777
51004,Allemanche-Launay-et-Soyer,Grand Est,Marne,7,6,7.0,2.0,48.6066890182,3.79098671125
51005,Allemant,Grand Est,Marne,13,7,13.0,7.0,48.7615346017,3.8160207846
51006,Alliancelles,Grand Est,Marne,16,8,14.0,6.0,48.8033869619,4.87418519758
51007,Ambonnay,Grand Est,Marne,61,28,51.0,19.0,49.08689493,4.17217235053
51008,Ambrières,Grand Est,Marne,17,5,21.0,3.0,48.629003135,4.82923701475
51009,Anglure,Grand Est,Marne,92,28,80.0,22.0,48.5873514274,3.8174517586
51010,Angluzelles-et-Courcelles,Grand Est,Marne,11,4,9.0,4.0,48.6663421752,3.90589421225
51012,Anthenay,Grand Est,Marne,5,1,4.0,1.0,49.1391972334,3.73533803847
51013,Aougny,Grand Est,Marne,4,0,5.0,0.0,49.1874469545,3.72490243283
51014,Arcis-le-Ponsart,Grand Est,Marne,26,38,20.0,7.0,49.2246570472,3.68877941886
51015,Argers,Grand Est,Marne,11,1,8.0,1.0,49.0667880865,4.85773458093
51016,Arrigny,Grand Est,Marne,21,12,20.0,10.0,48.6073640595,4.69474482412
51017,Arzillières-Neuville,Grand Est,Marne,15,12,18.0,9.0,48.6458789827,4.60054022663
51017,Arzillières-Neuville,Grand Est,Marne,15,12,18.0,9.0,48.6458789827,4.60054022663
51018,Athis,Grand Est,Marne,57,78,50.0,18.0,49.0072417062,4.12566505905
51019,Aubérive,Grand Est,Marne,7,11,9.0,7.0,49.1972757573,4.41096827282
51020,Aubilly,Grand Est,Marne,3,0,3.0,0.0,49.2127739521,3.85555629436
51022,Aulnay-l'Aître,Grand Est,Marne,7,7,10.0,4.0,48.8259358805,4.56822017278
51023,Aulnay-sur-Marne,Grand Est,Marne,14,4,13.0,5.0,48.9973425988,4.20731510255
51025,Auménancourt,Grand Est,Marne,63,19,62.0,9.0,49.3855740123,4.05833195184
51027,Auve,Grand Est,Marne,22,7,15.0,6.0,49.0286926359,4.68669645123
51028,Avenay-Val-d'Or,Grand Est,Marne,57,74,54.0,28.0,49.0758383697,4.04657297912
51029,Avize,Grand Est,Marne,133,93,100.0,49.0,48.9733821282,4.00541672872
51030,Aÿ-Champagne,Grand Est,Marne,522,313,466.0,158.0,49.0625907596,3.9973447815
51030,Aÿ-Champagne,Grand Est,Marne,522,313,466.0,158.0,49.0625907596,3.9973447815
51030,Aÿ-Champagne,Grand Est,Marne,522,313,466.0,158.0,49.0625907596,3.9973447815
51031,Baconnes,Grand Est,Marne,15,6,9.0,4.0,49.1643635921,4.33841654965
51032,Bagneux,Grand Est,Marne,24,18,34.0,10.0,48.5608751887,3.83152846641
51033,Le Baizil,Grand Est,Marne,12,7,13.0,4.0,48.9750758673,3.79600981845
51034,Bannay,Grand Est,Marne,2,0,3.0,1.0,48.8547181933,3.72167783873
51035,Bannes,Grand Est,Marne,8,10,12.0,8.0,48.7922110406,3.92587879621
51036,Barbonne-Fayel,Grand Est,Marne,38,16,39.0,20.0,48.654016669,3.68784800525
51037,Baslieux-lès-Fismes,Grand Est,Marne,19,5,25.0,6.0,49.3247340929,3.7142359608
51038,Baslieux-sous-Châtillon,Grand Est,Marne,9,4,7.0,5.0,49.1218320502,3.79516191833
51039,Bassu,Grand Est,Marne,7,6,3.0,3.0,48.833946829,4.69258148533
51040,Bassuet,Grand Est,Marne,28,13,23.0,3.0,48.8018029229,4.67029926523
51041,Baudement,Grand Est,Marne,14,2,9.0,2.0,48.5786840356,3.76817010802
51042,Baye,Grand Est,Marne,34,23,32.0,17.0,48.8606173405,3.75936134657
51043,Bazancourt,Grand Est,Marne,152,61,132.0,32.0,49.3701419632,4.17377871921
51044,Beaumont-sur-Vesle,Grand Est,Marne,57,14,49.0,9.0,49.1731370665,4.17941674929
51045,Beaunay,Grand Est,Marne,11,2,10.0,1.0,48.8767550463,3.88535038911
51046,Beine-Nauroy,Grand Est,Marne,43,9,50.0,9.0,49.2458158743,4.23851235844
51047,Belval-en-Argonne,Grand Est,Marne,3,3,6.0,0.0,48.9443279764,4.97862490945
51048,Belval-sous-Châtillon,Grand Est,Marne,11,4,7.0,4.0,49.125456085,3.85394695704
51049,Bergères-lès-Vertus,Grand Est,Marne,36,27,42.0,16.0,48.8730736689,4.00812828777
51050,Bergères-sous-Montmirail,Grand Est,Marne,15,3,16.0,2.0,48.8453830392,3.59711725011
51051,Berméricourt,Grand Est,Marne,21,6,13.0,3.0,49.3653023098,3.98697258925
51052,Berru,Grand Est,Marne,38,5,45.0,6.0,49.2727412592,4.16300404161
51053,Berzieux,Grand Est,Marne,8,1,6.0,2.0,49.1603688335,4.80180873405
51054,Bétheniville,Grand Est,Marne,54,12,45.0,13.0,49.2925253096,4.36369457633
51055,Bétheny,Grand Est,Marne,678,209,600.0,137.0,49.2956894813,4.06006294917
51056,Bethon,Grand Est,Marne,20,19,28.0,9.0,48.6143489927,3.61217905941
51057,Bettancourt-la-Longue,Grand Est,Marne,7,3,7.0,3.0,48.8322058575,4.88394828986
51058,Bezannes,Grand Est,Marne,154,150,158.0,65.0,49.2198739552,3.99051364265
51059,Bignicourt-sur-Marne,Grand Est,Marne,48,14,40.0,13.0,48.6813049833,4.60875139762
51060,Bignicourt-sur-Saulx,Grand Est,Marne,17,7,15.0,4.0,48.755771866,4.78740225896
51061,Billy-le-Grand,Grand Est,Marne,7,2,7.0,4.0,49.1079745411,4.23300588875
51062,Binarville,Grand Est,Marne,7,3,12.0,1.0,49.2442879223,4.90318973025
51063,Binson-et-Orquigny,Grand Est,Marne,14,4,15.0,1.0,49.0964941609,3.78995380367
51065,Blacy,Grand Est,Marne,56,17,53.0,11.0,48.7216383378,4.5179461795
51066,Blaise-sous-Arzillières,Grand Est,Marne,45,12,37.0,7.0,48.6712256274,4.58510919023
51068,Blesme,Grand Est,Marne,12,5,12.0,3.0,48.7322244042,4.77715801079
51069,Bligny,Grand Est,Marne,7,3,7.0,2.0,49.1943978535,3.85996649455
51070,Boissy-le-Repos,Grand Est,Marne,20,9,25.0,6.0,48.8468531697,3.64177121632
51071,Bouchy-Saint-Genest,Grand Est,Marne,13,3,12.0,2.0,48.6567156677,3.48974064428
51072,Bouilly,Grand Est,Marne,13,6,16.0,1.0,49.1982100596,3.89628678861
51073,Bouleuse,Grand Est,Marne,13,2,16.0,3.0,49.2280540072,3.84094917164
51074,Boult-sur-Suippe,Grand Est,Marne,93,32,99.0,21.0,49.3817578149,4.14116508461
51075,Bourgogne-Fresne,Grand Est,Marne,102,71,108.0,28.0,49.3547870367,4.0718983781
51076,Boursault,Grand Est,Marne,39,13,35.0,7.0,49.0517564757,3.83850554916
51077,Bouvancourt,Grand Est,Marne,20,3,18.0,1.0,49.3411541811,3.85921451901
51078,Bouy,Grand Est,Marne,28,14,26.0,2.0,49.0872445057,4.36349504242
51079,Bouzy,Grand Est,Marne,78,30,67.0,16.0,49.0853543122,4.13887616628
51080,Brandonvillers,Grand Est,Marne,11,4,10.0,5.0,48.5864193044,4.56804721582
51081,Branscourt,Grand Est,Marne,15,4,15.0,4.0,49.2711872526,3.82154036192
51082,Braux-Sainte-Cohière,Grand Est,Marne,5,2,8.0,4.0,49.0940197616,4.82214706786
51083,Braux-Saint-Remy,Grand Est,Marne,6,2,6.0,4.0,49.024131251,4.86523753879
51084,Bréban,Grand Est,Marne,3,4,3.0,3.0,48.5794229708,4.39201727027
51085,Le Breuil,Grand Est,Marne,30,18,29.0,10.0,48.9828254266,3.65112059442
51086,Breuil-sur-Vesle,Grand Est,Marne,7,5,15.0,3.0,49.3020182621,3.76628666849
51087,Breuvery-sur-Coole,Grand Est,Marne,18,5,17.0,3.0,48.8543161427,4.29872818849
51088,Brimont,Grand Est,Marne,28,9,30.0,7.0,49.3387814946,4.03685503885
51089,Brouillet,Grand Est,Marne,5,4,5.0,3.0,49.2274251852,3.73673973777
51090,Broussy-le-Grand,Grand Est,Marne,20,9,25.0,5.0,48.7889797353,3.87056310376
51091,Broussy-le-Petit,Grand Est,Marne,19,7,17.0,3.0,48.7858869706,3.83244940433
51092,Broyes,Grand Est,Marne,37,16,30.0,5.0,48.7612770796,3.75727727145
51093,Brugny-Vaudancourt,Grand Est,Marne,34,5,26.0,8.0,48.9832921495,3.85964192502
51094,Brusson,Grand Est,Marne,10,4,7.0,3.0,48.7415318428,4.7060593864
51095,Le Buisson,Grand Est,Marne,10,3,6.0,0.0,48.7556229579,4.7516934988
51097,Bussy-le-Château,Grand Est,Marne,14,7,15.0,2.0,49.0593792031,4.53222848273
51098,Bussy-le-Repos,Grand Est,Marne,10,6,6.0,4.0,48.9030368503,4.74003720995
51099,Bussy-Lettrée,Grand Est,Marne,19,7,19.0,5.0,48.803079986,4.25136495939
51100,La Caure,Grand Est,Marne,7,2,12.0,2.0,48.9088413041,3.77651890135
51101,Caurel,Grand Est,Marne,58,16,57.0,9.0,49.3039168337,4.14507952597
51102,Cauroy-lès-Hermonville,Grand Est,Marne,32,9,28.0,4.0,49.3562446547,3.92821331358
51103,La Celle-sous-Chantemerle,Grand Est,Marne,13,7,12.0,5.0,48.6055592946,3.68625302626
51104,Cernay-en-Dormois,Grand Est,Marne,15,8,12.0,2.0,49.2241452412,4.76942905433
51105,Cernay-lès-Reims,Grand Est,Marne,144,50,111.0,50.0,49.2538223791,4.10981558086
51106,Cernon,Grand Est,Marne,10,2,10.0,2.0,48.8335946268,4.34181763415
51107,Chaintrix-Bierges,Grand Est,Marne,23,4,21.0,5.0,48.8951439141,4.10313633097
51108,Châlons-en-Champagne,Grand Est,Marne,3325,2049,2304.0,915.0,48.9640892125,4.37883539725
51109,Châlons-sur-Vesle,Grand Est,Marne,14,4,12.0,5.0,49.2853621034,3.91987643283
51110,Chaltrait,Grand Est,Marne,6,4,6.0,1.0,48.9351662662,3.89300580573
51111,Chambrecy,Grand Est,Marne,8,0,11.0,1.0,49.1821738115,3.82605710701
51112,Chamery,Grand Est,Marne,31,10,33.0,5.0,49.1704993272,3.95695378996
51113,Champaubert,Grand Est,Marne,11,3,15.0,1.0,48.8878457413,3.76608740283
51115,Champfleury,Grand Est,Marne,58,22,55.0,14.0,49.195865059,4.01839707256
51116,Champguyon,Grand Est,Marne,27,3,20.0,6.0,48.7716937806,3.56404200625
51117,Champigneul-Champagne,Grand Est,Marne,27,8,19.0,6.0,48.9651548385,4.18037243471
51118,Champigny,Grand Est,Marne,92,22,100.0,13.0,49.2683371756,3.95843961351
51119,Champillon,Grand Est,Marne,54,14,46.0,13.0,49.0848248132,3.97539279568
51120,Champlat-et-Boujacourt,Grand Est,Marne,13,3,11.0,3.0,49.1558530772,3.82649080886
51121,Champvoisy,Grand Est,Marne,18,1,16.0,3.0,49.1261137519,3.62684686856
51122,Changy,Grand Est,Marne,12,6,13.0,4.0,48.77967619,4.67870882012
51124,Chantemerle,Grand Est,Marne,3,4,3.0,1.0,48.6185982101,3.64465146733
51125,Chapelaine,Grand Est,Marne,1,2,1.0,1.0,48.5795561262,4.48064081068
51126,La Chapelle-Felcourt,Grand Est,Marne,2,6,3.0,3.0,49.0405394481,4.75534021192
51127,La Chapelle-Lasson,Grand Est,Marne,6,4,5.0,6.0,48.6337338747,3.81745821088
51128,La Chapelle-sous-Orbais,Grand Est,Marne,5,0,3.0,0.0,48.9151526355,3.71933082114
51129,Charleville,Grand Est,Marne,11,8,16.0,4.0,48.8012203524,3.65820336577
51130,Charmont,Grand Est,Marne,27,11,17.0,10.0,48.8691072811,4.87049946102
51132,Les Charmontois,Grand Est,Marne,18,5,18.0,1.0,48.9652158012,4.99726991782
51133,Le Châtelier,Grand Est,Marne,4,3,3.0,1.0,48.9369936984,4.92578569834
51134,Châtelraould-Saint-Louvent,Grand Est,Marne,25,5,19.0,7.0,48.6623062215,4.51571278495
51135,Châtillon-sur-Broué,Grand Est,Marne,9,2,7.0,1.0,48.5467940189,4.70070241315
51136,Châtillon-sur-Marne,Grand Est,Marne,54,20,49.0,13.0,49.1032018844,3.76590199588
51137,Châtillon-sur-Morin,Grand Est,Marne,13,9,13.0,5.0,48.6976684127,3.58856747174
51138,Châtrices,Grand Est,Marne,1,2,2.0,1.0,49.0394929135,4.94531122105
51139,Chaudefontaine,Grand Est,Marne,32,4,33.0,6.0,49.1004750135,4.87042311361
51140,Chaumuzy,Grand Est,Marne,18,11,26.0,5.0,49.1596131119,3.86801749375
51141,La Chaussée-sur-Marne,Grand Est,Marne,51,23,58.0,12.0,48.8433156105,4.54286173009
51142,Chavot-Courcourt,Grand Est,Marne,35,9,25.0,14.0,48.9979835849,3.91605601452
51143,Le Chemin,Grand Est,Marne,8,3,7.0,2.0,49.0002264299,4.97827512976
51144,Cheminon,Grand Est,Marne,55,24,63.0,8.0,48.7435589691,4.92012319388
51145,Chenay,Grand Est,Marne,21,8,22.0,4.0,49.3017965632,3.92526660394
51146,Cheniers,Grand Est,Marne,5,5,3.0,2.0,48.886031036,4.24425126854
51147,La Cheppe,Grand Est,Marne,20,6,17.0,6.0,49.0495940104,4.48839724856
51148,Cheppes-la-Prairie,Grand Est,Marne,15,12,11.0,10.0,48.8177073997,4.44216733433
51149,Chepy,Grand Est,Marne,34,16,31.0,8.0,48.906707488,4.45380528055
51150,Cherville,Grand Est,Marne,9,0,11.0,0.0,49.0033010144,4.15123028739
51151,Chichey,Grand Est,Marne,16,5,17.0,2.0,48.6829470295,3.75431338999
51152,Chigny-les-Roses,Grand Est,Marne,50,21,41.0,6.0,49.1510624676,4.06063898517
51153,Chouilly,Grand Est,Marne,91,39,70.0,31.0,49.0176099992,4.00414015936
51154,Clamanges,Grand Est,Marne,11,8,12.0,5.0,48.8301398095,4.08311012604
51155,Clesles,Grand Est,Marne,56,19,45.0,11.0,48.533182949,3.82710958128
51156,Cloyes-sur-Marne,Grand Est,Marne,12,2,8.0,4.0,48.6612318612,4.64206905718
51157,Coizard-Joches,Grand Est,Marne,6,9,7.0,3.0,48.828738197,3.86398431629
51158,Val-des-Marais,Grand Est,Marne,32,16,44.0,6.0,48.8273139118,3.96840907593
51158,Val-des-Marais,Grand Est,Marne,32,16,44.0,6.0,48.8273139118,3.96840907593
51158,Val-des-Marais,Grand Est,Marne,32,16,44.0,6.0,48.8273139118,3.96840907593
51158,Val-des-Marais,Grand Est,Marne,32,16,44.0,6.0,48.8273139118,3.96840907593
51160,Compertrix,Grand Est,Marne,94,57,91.0,43.0,48.9280892911,4.32579427772
51161,Condé-sur-Marne,Grand Est,Marne,50,22,51.0,8.0,49.0465594364,4.18039266936
51162,Conflans-sur-Seine,Grand Est,Marne,55,35,46.0,18.0,48.5481786951,3.68299893221
51163,Congy,Grand Est,Marne,17,10,15.0,3.0,48.8704889111,3.81828668315
51164,Connantray-Vaurefroy,Grand Est,Marne,7,6,11.0,3.0,48.7387596621,4.06685851055
51165,Connantre,Grand Est,Marne,89,36,79.0,17.0,48.7383348646,3.91196281487
51166,Contault,Grand Est,Marne,4,3,10.0,2.0,48.915677101,4.78766587099
51167,Coole,Grand Est,Marne,13,7,12.0,2.0,48.7392759511,4.39164451957
51168,Coolus,Grand Est,Marne,26,5,29.0,3.0,48.9125767711,4.32081484845
51169,Corbeil,Grand Est,Marne,8,2,8.0,3.0,48.573704122,4.43585861027
51170,Corfélix,Grand Est,Marne,4,0,5.0,1.0,48.8313022988,3.69721601306
51171,Cormicy,Grand Est,Marne,85,29,82.0,24.0,49.3768003286,3.90513204967
51172,Cormontreuil,Grand Est,Marne,751,301,653.0,179.0,49.2171216768,4.05352954118
51173,Cormoyeux,Grand Est,Marne,12,2,7.0,4.0,49.1091268833,3.9125350258
51174,Corribert,Grand Est,Marne,3,2,0.0,1.0,48.9415239593,3.76703691409
51175,Corrobert,Grand Est,Marne,10,4,6.0,4.0,48.9233679376,3.60759515783
51176,Corroy,Grand Est,Marne,10,6,11.0,3.0,48.7025366162,3.95701088583
51177,Coulommes-la-Montagne,Grand Est,Marne,20,5,13.0,3.0,49.2264862111,3.91132904874
51178,Coupetz,Grand Est,Marne,11,1,7.0,4.0,48.8133160842,4.3502647164
51179,Coupéville,Grand Est,Marne,11,2,7.0,4.0,48.9039008235,4.6230291647
51181,Courcelles-Sapicourt,Grand Est,Marne,23,2,22.0,3.0,49.2678098004,3.84186227209
51182,Courcemain,Grand Est,Marne,6,7,10.0,3.0,48.6183477857,3.93310900792
51183,Courcy,Grand Est,Marne,85,22,78.0,16.0,49.3196081983,4.0061261454
51184,Courdemanges,Grand Est,Marne,49,9,46.0,8.0,48.6799310548,4.50944976193
51185,Courgivaux,Grand Est,Marne,20,15,22.0,5.0,48.7130437686,3.49067370796
51186,Courjeonnet,Grand Est,Marne,7,4,4.0,2.0,48.8245748598,3.82986361597
51187,Courlandon,Grand Est,Marne,9,5,11.0,2.0,49.3163787015,3.73552622692
51188,Courmas,Grand Est,Marne,18,4,18.0,0.0,49.1889586184,3.9120738875
51190,Courtagnon,Grand Est,Marne,7,2,7.0,2.0,49.1443836828,3.94593690729
51191,Courtémont,Grand Est,Marne,6,3,8.0,3.0,49.1404547237,4.78279338239
51192,Courthiézy,Grand Est,Marne,28,12,31.0,7.0,49.0472061076,3.60014193409
51193,Courtisols,Grand Est,Marne,191,66,201.0,54.0,48.9772975479,4.51921227291
51194,Courville,Grand Est,Marne,22,17,25.0,9.0,49.2717748239,3.70869393616
51195,Couvrot,Grand Est,Marne,91,31,79.0,18.0,48.7661940133,4.57813670134
51196,Cramant,Grand Est,Marne,93,40,73.0,13.0,48.9875700234,4.00091885006
51197,La Croix-en-Champagne,Grand Est,Marne,2,0,4.0,1.0,49.068970184,4.6608844245
51198,Crugny,Grand Est,Marne,39,18,42.0,6.0,49.2540458252,3.73483729976
51199,Cuchery,Grand Est,Marne,25,13,34.0,8.0,49.1271200021,3.8265472233
51200,Cuis,Grand Est,Marne,39,23,29.0,8.0,48.9995241684,3.9667438583
51201,Cuisles,Grand Est,Marne,9,7,10.0,4.0,49.1303077225,3.77691947684
51202,Cumières,Grand Est,Marne,71,46,59.0,22.0,49.0721627289,3.91948376313
51203,Cuperly,Grand Est,Marne,12,7,19.0,1.0,49.0645166138,4.44810543218
51204,Damery,Grand Est,Marne,145,48,129.0,34.0,49.080484604,3.87786708147
51205,Dampierre-au-Temple,Grand Est,Marne,13,15,15.0,7.0,49.0387201638,4.39365189938
51206,Dampierre-le-Château,Grand Est,Marne,8,1,7.0,1.0,49.0075580233,4.80217889942
51208,Dampierre-sur-Moivre,Grand Est,Marne,4,3,3.0,4.0,48.8796364329,4.57485707749
51210,Dizy,Grand Est,Marne,148,45,121.0,27.0,49.0705211181,3.97084205034
51211,Dommartin-Dampierre,Grand Est,Marne,5,3,7.0,3.0,49.0658685537,4.82440047617
51212,Dommartin-Lettrée,Grand Est,Marne,10,7,13.0,3.0,48.771366093,4.28578540294
51213,Dommartin-sous-Hans,Grand Est,Marne,4,4,6.0,3.0,49.12412458,4.7940542532
51214,Dommartin-Varimont,Grand Est,Marne,9,8,6.0,5.0,48.9782968112,4.77366726266
